1.10256 0.194098 0.17996 0.0141381
1.1049 0.200842 0.186707 0.0141347
1.10724 0.200503 0.186372 0.0141313
1.10957 0.19722 0.183093 0.0141276
1.11191 0.201633 0.187509 0.0141244
1.11425 0.200287 0.186166 0.0141211
1.11659 0.193364 0.179247 0.0141169
1.11892 0.203902 0.189788 0.014114
1.12126 0.198851 0.184741 0.0141105
1.1236 0.198112 0.184005 0.014107
1.12594 0.202874 0.18877 0.014104
1.12828 0.19357 0.17947 0.0140999
1.13061 0.200396 0.186299 0.0140967
1.13295 0.19958 0.185487 0.0140933
1.13529 0.194934 0.180844 0.0140893
1.13763 0.202561 0.188474 0.0140864
1.13997 0.198568 0.184486 0.0140829
1.1423 0.20134 0.18726 0.0140798
1.14464 0.192822 0.178747 0.0140757
1.14698 0.199754 0.185682 0.014072
1.14932 0.199503 0.185435 0.0140681
1.15165 0.196037 0.181973 0.014064
1.15399 0.202277 0.188217 0.0140608
1.15633 0.199535 0.185477 0.0140573
1.15867 0.193511 0.179458 0.0140532
1.16101 0.204072 0.190022 0.0140504
1.16334 0.198438 0.184391 0.014047
1.16568 0.197267 0.183223 0.0140431
1.16802 0.201529 0.187489 0.0140399
1.17036 0.194183 0.180147 0.0140358
1.1727 0.199306 0.185273 0.0140324
1.17503 0.200169 0.186139 0.0140292
1.17737 0.196436 0.18241 0.0140256
1.17971 0.202559 0.188536 0.014023
1.18205 0.19801 0.18399 0.0140198
1.18439 0.200872 0.186855 0.0140167
1.18672 0.191838 0.177826 0.0140127
1.18906 0.200631 0.186621 0.0140097
1.1914 0.200015 0.186008 0.0140066
